timestamp,ldr1,ldr2,ldr3,ldr4,voltage,current,power,servo1 angle,servo2 angle
2024-08-02T01:59:22.861403,149.0,53.0,87.0,192.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T01:59:27.997244,158.0,53.0,88.0,195.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T01:59:38.248493,149.0,54.0,86.0,192.0,0.27,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T01:59:48.500542,149.0,54.0,88.0,193.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T01:59:53.642089,157.0,56.0,89.0,196.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:00:03.887386,150.0,54.0,87.0,192.0,0.27,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:00:09.031637,148.0,54.0,89.0,192.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:00:19.283771,156.0,56.0,90.0,195.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:00:24.423541,154.0,55.0,88.0,193.0,0.32,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:00:34.670972,149.0,54.0,88.0,191.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:00:44.921949,158.0,56.0,89.0,195.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:00:50.062062,147.0,54.0,86.0,191.0,0.39,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:01:00.314692,157.0,60.0,88.0,195.0,0.66,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:01:10.567197,147.0,53.0,88.0,190.0,0.39,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:01:15.706269,158.0,54.0,90.0,195.0,0.39,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:01:25.960166,151.0,54.0,89.0,192.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:01:31.097825,157.0,55.0,90.0,195.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:01:41.354313,151.0,55.0,88.0,191.0,0.29,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:01:51.605056,150.0,55.0,89.0,191.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:01:56.739156,157.0,56.0,90.0,194.0,0.39,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:02:06.990849,148.0,53.0,88.0,189.0,0.32,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:02:17.245022,151.0,54.0,89.0,190.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:02:22.379657,155.0,55.0,89.0,190.0,0.32,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:02:32.628135,150.0,55.0,89.0,189.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:02:37.767629,147.0,54.0,89.0,184.0,0.29,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:02:42.910440,159.0,56.0,89.0,185.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:02:52.949256,155.0,55.0,90.0,185.0,0.34,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:03:03.200770,148.0,54.0,90.0,180.0,0.39,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:03:08.339493,158.0,55.0,91.0,189.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:03:18.591535,146.0,53.0,89.0,186.0,0.32,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:03:23.740497,151.0,54.0,91.0,190.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:03:34.005044,155.0,54.0,89.0,190.0,0.34,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:03:44.274741,148.0,54.0,90.0,188.0,0.39,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:03:49.421283,157.0,55.0,92.0,192.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:03:59.681234,149.0,54.0,89.0,188.0,0.29,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:04:09.944812,151.0,55.0,90.0,190.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:04:15.095619,157.0,56.0,91.0,193.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:04:25.354826,147.0,53.0,90.0,191.0,0.34,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:04:30.473606,154.0,56.0,92.0,196.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:04:40.731851,156.0,56.0,93.0,197.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:04:50.998011,146.0,52.0,90.0,193.0,0.34,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:04:56.153068,156.0,54.0,94.0,196.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:05:06.420689,152.0,54.0,93.0,192.0,0.29,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:05:11.573241,149.0,54.0,92.0,192.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:05:21.839991,158.0,56.0,95.0,195.0,0.44,0.13,0.06,121.45652770996094,21.456523895263672
2024-08-02T02:05:32.112872,147.0,53.0,92.0,192.0,0.29,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:05:37.262681,151.0,55.0,93.0,194.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:05:47.517557,157.0,56.0,94.0,196.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:05:57.778236,145.0,53.0,91.0,192.0,0.29,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:06:02.915513,149.0,53.0,91.0,195.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:06:13.172863,157.0,57.0,94.0,198.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:06:23.426284,147.0,53.0,92.0,195.0,0.29,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:06:28.569647,153.0,55.0,93.0,196.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:06:38.817104,150.0,54.0,92.0,193.0,0.29,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:06:49.074660,151.0,54.0,93.0,193.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:06:54.216631,158.0,55.0,94.0,197.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:07:04.472109,157.0,56.0,95.0,197.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:07:14.723536,146.0,54.0,93.0,192.0,0.34,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:07:19.865817,158.0,56.0,95.0,197.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:07:30.117413,156.0,56.0,95.0,197.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:07:35.261120,149.0,54.0,94.0,194.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:07:45.505366,158.0,57.0,97.0,198.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:07:55.754144,151.0,54.0,95.0,194.0,0.27,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:08:00.890176,146.0,54.0,94.0,192.0,0.34,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:08:11.138676,148.0,54.0,95.0,193.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:08:16.275661,156.0,54.0,96.0,196.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:08:26.532125,151.0,54.0,96.0,192.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:08:31.672576,145.0,50.0,94.0,190.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:08:41.710989,156.0,56.0,96.0,194.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:08:46.847412,145.0,51.0,95.0,190.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:08:57.100272,152.0,56.0,97.0,193.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:09:02.238749,156.0,55.0,97.0,195.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:09:12.485070,157.0,55.0,97.0,194.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:09:22.735218,145.0,53.0,94.0,190.0,0.32,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:09:27.879292,155.0,55.0,96.0,194.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:09:38.129807,144.0,53.0,94.0,190.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:09:48.393988,155.0,55.0,96.0,194.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:09:53.533403,155.0,55.0,96.0,194.0,0.34,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:10:03.788628,146.0,53.0,94.0,190.0,0.29,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:10:08.927028,145.0,53.0,94.0,190.0,0.34,0.09,0.03,121.45652770996094,21.456523895263672
2024-08-02T02:10:19.175982,150.0,54.0,95.0,191.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:10:29.427927,149.0,54.0,95.0,191.0,0.29,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:10:34.566814,154.0,56.0,97.0,193.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:10:44.816560,145.0,53.0,94.0,189.0,0.32,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:10:49.957344,153.0,56.0,97.0,192.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:11:00.209610,155.0,55.0,98.0,193.0,0.39,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:11:10.453218,152.0,54.0,97.0,192.0,0.34,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:11:15.594730,147.0,53.0,95.0,189.0,0.29,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:11:25.847389,146.0,53.0,95.0,188.0,0.39,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:11:36.096058,157.0,56.0,98.0,193.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:11:41.239829,148.0,54.0,96.0,189.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:11:51.490584,150.0,53.0,95.0,192.0,0.39,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:11:56.630873,154.0,55.0,97.0,191.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:12:06.885169,155.0,55.0,97.0,191.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:12:17.141030,148.0,53.0,95.0,188.0,0.27,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:12:22.280974,145.0,53.0,95.0,186.0,0.34,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:12:32.531187,150.0,54.0,97.0,187.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:12:42.785496,154.0,55.0,97.0,189.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:12:47.926014,150.0,54.0,97.0,187.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:12:58.173634,157.0,55.0,98.0,190.0,0.39,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:13:03.307681,144.0,52.0,95.0,182.0,0.34,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:13:13.554114,146.0,53.0,95.0,181.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:13:23.808929,156.0,54.0,39.0,168.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:13:28.948540,145.0,50.0,93.0,184.0,0.29,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:13:39.100463,155.0,52.0,94.0,191.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:13:44.244498,145.0,52.0,95.0,187.0,0.34,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:13:54.511828,155.0,57.0,97.0,191.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:14:04.767079,154.0,54.0,97.0,192.0,0.39,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:14:09.914492,156.0,56.0,98.0,194.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:14:15.056029,153.0,55.0,98.0,192.0,0.32,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:14:25.102123,152.0,55.0,97.0,190.0,0.29,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:14:35.367882,152.0,52.0,98.0,191.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:14:40.518696,148.0,51.0,96.0,189.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:14:50.776687,144.0,49.0,94.0,187.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:14:55.917416,153.0,54.0,103.0,195.0,0.44,0.1,0.04,121.45652770996094,21.456523895263672
2024-08-02T02:15:06.167010,156.0,53.0,101.0,196.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:15:11.311661,152.0,54.0,103.0,196.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:15:21.558297,153.0,53.0,102.0,195.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:15:31.826050,152.0,54.0,102.0,193.0,0.29,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:15:36.970220,153.0,53.0,102.0,194.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:15:47.239640,148.0,53.0,102.0,193.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:15:57.512322,149.0,53.0,102.0,194.0,0.29,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:16:07.800605,151.0,54.0,103.0,194.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:16:12.947900,157.0,54.0,103.0,197.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:16:23.206528,157.0,55.0,104.0,197.0,0.39,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:16:28.358012,156.0,54.0,103.0,196.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:16:38.627606,148.0,53.0,102.0,193.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:16:48.888634,146.0,53.0,102.0,192.0,0.32,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:16:54.043559,157.0,56.0,104.0,196.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:17:04.300289,146.0,53.0,102.0,192.0,0.39,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:17:09.453019,149.0,54.0,103.0,193.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:17:19.716735,153.0,54.0,102.0,196.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:17:29.977774,156.0,55.0,103.0,197.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:17:35.123067,145.0,52.0,100.0,192.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:17:45.383660,158.0,55.0,103.0,196.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:17:55.642402,144.0,53.0,102.0,191.0,0.34,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:18:00.794369,155.0,55.0,103.0,195.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:18:11.053309,153.0,54.0,101.0,194.0,0.32,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:18:16.194066,144.0,53.0,101.0,191.0,0.34,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:18:26.456772,150.0,54.0,103.0,193.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:18:36.717150,157.0,56.0,104.0,197.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:18:41.868608,145.0,53.0,101.0,192.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:18:52.133294,154.0,54.0,99.0,194.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:18:57.281406,147.0,53.0,97.0,192.0,0.39,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:19:07.539055,154.0,54.0,99.0,195.0,0.34,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:19:17.801620,143.0,53.0,98.0,191.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:19:22.953560,152.0,56.0,93.0,195.0,0.54,0.1,0.05,121.45652770996094,21.456523895263672
2024-08-02T02:19:33.210773,156.0,56.0,103.0,197.0,0.49,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:19:43.477631,147.0,54.0,101.0,192.0,0.32,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:19:48.627345,152.0,55.0,103.0,194.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:19:58.900033,145.0,53.0,101.0,191.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:20:04.047795,155.0,55.0,103.0,196.0,0.34,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:20:09.191209,156.0,56.0,104.0,197.0,0.49,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:20:19.239828,146.0,53.0,102.0,193.0,0.34,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:20:29.500328,146.0,54.0,102.0,193.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:20:34.643988,149.0,54.0,102.0,193.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:20:44.903378,157.0,56.0,103.0,197.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:20:55.167410,144.0,53.0,100.0,192.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:21:00.310520,153.0,55.0,102.0,195.0,0.34,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:21:10.578251,156.0,56.0,103.0,197.0,0.51,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:21:20.847047,145.0,53.0,101.0,192.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:21:25.994423,151.0,56.0,103.0,194.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:21:36.255366,152.0,55.0,102.0,195.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:21:41.392518,153.0,55.0,101.0,196.0,0.49,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:21:51.649666,157.0,57.0,102.0,198.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:22:01.911891,147.0,54.0,101.0,193.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:22:07.060382,154.0,56.0,101.0,195.0,0.34,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:22:17.335502,150.0,55.0,102.0,195.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:22:22.483161,147.0,54.0,101.0,193.0,0.34,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:22:32.749714,149.0,54.0,101.0,194.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:22:43.009459,152.0,55.0,101.0,196.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:22:48.160392,153.0,56.0,102.0,196.0,0.49,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:22:58.424124,156.0,56.0,103.0,196.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:23:08.690259,157.0,56.0,102.0,197.0,0.39,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:23:13.836575,154.0,57.0,102.0,195.0,0.49,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:23:24.093539,146.0,54.0,100.0,193.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:23:29.244150,157.0,56.0,102.0,198.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:23:39.500138,146.0,54.0,100.0,192.0,0.39,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:23:49.759629,146.0,54.0,100.0,192.0,0.39,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:23:54.913047,151.0,54.0,101.0,195.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:24:05.175367,159.0,57.0,103.0,198.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:24:10.328868,150.0,55.0,101.0,193.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:24:20.588751,145.0,54.0,99.0,193.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:24:30.852923,157.0,56.0,102.0,197.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:24:36.003970,147.0,53.0,100.0,193.0,0.39,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:24:46.271126,154.0,55.0,102.0,196.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:24:56.527849,156.0,56.0,102.0,197.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:25:06.779459,150.0,55.0,101.0,194.0,0.29,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:25:11.919162,155.0,57.0,102.0,197.0,0.49,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:25:22.182832,147.0,54.0,100.0,192.0,0.39,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:25:27.328906,148.0,54.0,100.0,193.0,0.32,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:25:37.588384,157.0,56.0,102.0,198.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:25:47.847414,147.0,54.0,100.0,194.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:25:52.999607,149.0,55.0,99.0,194.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:26:03.264471,148.0,55.0,99.0,193.0,0.39,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:26:13.532854,151.0,55.0,98.0,195.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:26:18.680830,156.0,55.0,99.0,198.0,0.39,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:26:23.832676,156.0,56.0,100.0,198.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:26:33.886360,155.0,56.0,99.0,198.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:26:39.035987,145.0,55.0,97.0,194.0,0.39,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:26:49.304930,159.0,57.0,99.0,200.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:26:59.560644,146.0,54.0,96.0,194.0,0.34,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:27:04.709179,150.0,54.0,97.0,195.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:27:14.977482,158.0,56.0,100.0,199.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:27:20.128171,156.0,56.0,99.0,198.0,0.49,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:27:30.395020,149.0,54.0,97.0,195.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:27:40.666194,146.0,54.0,97.0,194.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:27:45.813832,157.0,56.0,99.0,198.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:27:56.080385,146.0,54.0,97.0,193.0,0.34,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:28:06.343263,158.0,57.0,99.0,199.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:28:11.495981,145.0,54.0,96.0,193.0,0.39,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:28:21.748055,156.0,56.0,98.0,197.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:28:26.892238,153.0,55.0,98.0,196.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:28:37.144897,147.0,54.0,97.0,193.0,0.34,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:28:47.399944,158.0,56.0,99.0,199.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:28:52.547026,147.0,54.0,94.0,193.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:29:02.813751,156.0,56.0,96.0,197.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:29:13.073249,156.0,55.0,93.0,197.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:29:18.210188,148.0,53.0,48.0,183.0,0.32,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:29:28.470306,158.0,56.0,50.0,186.0,0.37,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:29:33.616290,152.0,54.0,47.0,184.0,0.39,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:29:43.881729,155.0,55.0,50.0,184.0,0.29,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:29:54.156063,147.0,55.0,49.0,181.0,0.32,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:29:59.304567,158.0,55.0,103.0,199.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:30:09.572341,147.0,51.0,101.0,195.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:30:14.719015,158.0,55.0,103.0,199.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:30:24.982998,147.0,52.0,101.0,196.0,0.39,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:30:35.238789,159.0,56.0,104.0,199.0,0.44,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:30:40.385111,153.0,56.0,103.0,199.0,0.49,0.11,0.05,121.45652770996094,21.456523895263672
2024-08-02T02:30:50.642279,156.0,55.0,104.0,199.0,0.42,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:30:55.793235,152.0,55.0,103.0,197.0,0.46,0.0,0.0,121.45652770996094,21.456523895263672
2024-08-02T02:31:06.045783,151.0,53.0,102.0,196.0,0.32,0.0,0.0,121.45652770996094,21.456523895263672
